id,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area,x,y
"42178","17132","2011",CA,USF,SQF,COVE,"00001234",2011/05/27 00:00:00,2011/06/02 00:00:00,"9","WFDSS; GPS air",,1121.37292480469,"2","1",,21992.6087272825,4538035.14620335,"-13177275","4252404"
"42180","4700","1942",CA,USF,SQF, ,"00000000",,,"9",,,26978.55078125,,"1","00000007",83047.5570051169,109178319.095533,"-13167275","4252404"
"42364","19166","2016",CA,CDF,SLU,SHEDD,"004968",2016/05/10 00:00:00,2016/05/10 00:00:00,"14",,162,161.349090576172,"1","1",,5226.91580998486,652956.601929737,"-13402275","4247404"
"42402","4742","1914",CA,USF,SQF, ,"00000000",,,"9",,,860.934509277344,,"1","00000046",8235.08953067586,3484078.35575081,"-13212275","4247404"
"42403","6086","1933",CA,USF,SQF, ,"00000000",,,"9",,,1001.07336425781,,"1","00000041",9506.81557660511,4051200.09141195,"-13207275","4247404"
"42404","2295","1977",CA,USF,SQF,BEAR TRAP,"00000000",1977/08/14 00:00:00,1977/08/17 00:00:00,"9",,3097,4044.70727539063,"8","1","00000103",35306.3538556541,16368349.1669437,"-13202275","4247404"
"42405","2295","1977",CA,USF,SQF,BEAR TRAP,"00000000",1977/08/14 00:00:00,1977/08/17 00:00:00,"9",,3097,4044.70727539063,"8","1","00000103",35306.3538556541,16368349.1669437,"-13197275","4247404"
"42405","6988","1999",CA,CCO,KRN,BLACK GULCH,"00000000",1999/03/31 00:00:00,,"14",,,3511.740234375,,"1","00000000",20524.6731403277,14211508.1922411,"-13197275","4247404"
"42406","14036","2002",CA,USF,SQF,BOREL,"00000000",2002/06/15 00:00:00,2002/06/18 00:00:00,"9",,3430,3417.8994140625,"6","1","00000024",26356.3894086813,13831748.3045727,"-13192275","4247404"
"42407","4700","1942",CA,USF,SQF, ,"00000000",,,"9",,,26978.55078125,,"1","00000007",83047.5570051169,109178319.095533,"-13187275","4247404"
"42408","4700","1942",CA,USF,SQF, ,"00000000",,,"9",,,26978.55078125,,"1","00000007",83047.5570051169,109178319.095533,"-13182275","4247404"
"42408","11518","1984",CA,USF,SQF,BODFISH,"00000000",1984/07/07 00:00:00,1984/07/14 00:00:00,"5",,,26708.99609375,"8","1","00000078",69074.5233301131,108087474.769312,"-13182275","4247404"
"42408","19276","2016",CA,BLM,CND,ERSKINE,"001415",2016/06/23 00:00:00,2016/06/30 00:00:00,"14",Kern Co. # 1622831,48007,48008.3515625,"2","1",,151614.699965798,194282899.682076,"-13182275","4247404"
"42409","4703","1942",CA,USF,SQF, ,"00000000",,,"9",,,25219.2734375,,"1","00000002",42424.5040621837,102058777.974112,"-13177275","4247404"
"42409","11518","1984",CA,USF,SQF,BODFISH,"00000000",1984/07/07 00:00:00,1984/07/14 00:00:00,"5",,,26708.99609375,"8","1","00000078",69074.5233301131,108087474.769312,"-13177275","4247404"
"42409","19276","2016",CA,BLM,CND,ERSKINE,"001415",2016/06/23 00:00:00,2016/06/30 00:00:00,"14",Kern Co. # 1622831,48007,48008.3515625,"2","1",,151614.699965798,194282899.682076,"-13177275","4247404"
"42410","4703","1942",CA,USF,SQF, ,"00000000",,,"9",,,25219.2734375,,"1","00000002",42424.5040621837,102058777.974112,"-13172275","4247404"
"42410","11518","1984",CA,USF,SQF,BODFISH,"00000000",1984/07/07 00:00:00,1984/07/14 00:00:00,"5",,,26708.99609375,"8","1","00000078",69074.5233301131,108087474.769312,"-13172275","4247404"
"42410","19276","2016",CA,BLM,CND,ERSKINE,"001415",2016/06/23 00:00:00,2016/06/30 00:00:00,"14",Kern Co. # 1622831,48007,48008.3515625,"2","1",,151614.699965798,194282899.682076,"-13172275","4247404"
"42411","4703","1942",CA,USF,SQF, ,"00000000",,,"9",,,25219.2734375,,"1","00000002",42424.5040621837,102058777.974112,"-13167275","4247404"
"42411","19276","2016",CA,BLM,CND,ERSKINE,"001415",2016/06/23 00:00:00,2016/06/30 00:00:00,"14",Kern Co. # 1622831,48007,48008.3515625,"2","1",,151614.699965798,194282899.682076,"-13167275","4247404"
"42415","2771","1997",CA,USF,SQF,JACKS,"00000000",1997/08/08 00:00:00,1997/08/18 00:00:00,"1",,5693,5747.0244140625,"8","1","00000067",36149.8909635847,23257382.633377,"-13147275","4247404"
"42416","2771","1997",CA,USF,SQF,JACKS,"00000000",1997/08/08 00:00:00,1997/08/18 00:00:00,"1",,5693,5747.0244140625,"8","1","00000067",36149.8909635847,23257382.633377,"-13142275","4247404"
"42637","2263","1921",CA,USF,SQF, ,"00000000",,,"9",,,13171.7177734375,,"1","00000015",66606.207166015,53304049.688272,"-13192275","4242404"
"42637","14036","2002",CA,USF,SQF,BOREL,"00000000",2002/06/15 00:00:00,2002/06/18 00:00:00,"9",,3430,3417.8994140625,"6","1","00000024",26356.3894086813,13831748.3045727,"-13192275","4242404"
"42638","11518","1984",CA,USF,SQF,BODFISH,"00000000",1984/07/07 00:00:00,1984/07/14 00:00:00,"5",,,26708.99609375,"8","1","00000078",69074.5233301131,108087474.769312,"-13187275","4242404"
"42639","4700","1942",CA,USF,SQF, ,"00000000",,,"9",,,26978.55078125,,"1","00000007",83047.5570051169,109178319.095533,"-13182275","4242404"
"42639","11518","1984",CA,USF,SQF,BODFISH,"00000000",1984/07/07 00:00:00,1984/07/14 00:00:00,"5",,,26708.99609375,"8","1","00000078",69074.5233301131,108087474.769312,"-13182275","4242404"
"42640","4703","1942",CA,USF,SQF, ,"00000000",,,"9",,,25219.2734375,,"1","00000002",42424.5040621837,102058777.974112,"-13177275","4242404"
"42641","4703","1942",CA,USF,SQF, ,"00000000",,,"9",,,25219.2734375,,"1","00000002",42424.5040621837,102058777.974112,"-13172275","4242404"
"42641","11518","1984",CA,USF,SQF,BODFISH,"00000000",1984/07/07 00:00:00,1984/07/14 00:00:00,"5",,,26708.99609375,"8","1","00000078",69074.5233301131,108087474.769312,"-13172275","4242404"
"42642","4703","1942",CA,USF,SQF, ,"00000000",,,"9",,,25219.2734375,,"1","00000002",42424.5040621837,102058777.974112,"-13167275","4242404"
"42642","19276","2016",CA,BLM,CND,ERSKINE,"001415",2016/06/23 00:00:00,2016/06/30 00:00:00,"14",Kern Co. # 1622831,48007,48008.3515625,"2","1",,151614.699965798,194282899.682076,"-13167275","4242404"
"42643","19276","2016",CA,BLM,CND,ERSKINE,"001415",2016/06/23 00:00:00,2016/06/30 00:00:00,"14",Kern Co. # 1622831,48007,48008.3515625,"2","1",,151614.699965798,194282899.682076,"-13162275","4242404"
"42858","16995","2011",CA,CCO,KRN,REED,"01127925",2011/09/10 00:00:00,2011/09/11 00:00:00,"1",,5900,5899.568359375,"2","1",,24822.047775884,23874707.0130691,"-13242275","4237404"
"42859","14158","1998",CA,CCO,KRN,AERA,"00000000",1998/07/11 00:00:00,,"11",,,2479.83642578125,,"1","00000000",16454.6721800403,10035541.9243575,"-13237275","4237404"
"42861","1111","2005",CA,CCO,KRN,PINE,"05026521",2005/09/21 00:00:00,2005/09/21 00:00:00,"1",,1814.43,1814.47692871094,"7","1","05026521",17891.4036306038,7342927.44678566,"-13227275","4237404"
"42864","17720","2013",CA,USF,SQF,TENANT,"00000034",2013/08/18 00:00:00,2013/08/19 00:00:00,"1", ,379,411.886871337891,"3","1",,5608.71191797743,1666846.97868814,"-13212275","4237404"
"42865","598","1916",CA,USF,SQF, ,"00000000",,,"9",,,4707.044921875,,"1","00000002",32456.3091908329,19048734.1399894,"-13207275","4237404"
"42866","598","1916",CA,USF,SQF, ,"00000000",,,"9",,,4707.044921875,,"1","00000002",32456.3091908329,19048734.1399894,"-13202275","4237404"
"42866","11946","2010",CA,USF,SQF,CANYON,"003564",2010/09/12 00:00:00,2010/09/24 00:00:00,"9",IR heat perimeter,9820,9336.107421875,"2","1",FU4L,57113.6769012582,37781884.4285657,"-13202275","4237404"
"42867","2263","1921",CA,USF,SQF, ,"00000000",,,"9",,,13171.7177734375,,"1","00000015",66606.207166015,53304049.688272,"-13197275","4237404"
"42867","11946","2010",CA,USF,SQF,CANYON,"003564",2010/09/12 00:00:00,2010/09/24 00:00:00,"9",IR heat perimeter,9820,9336.107421875,"2","1",FU4L,57113.6769012582,37781884.4285657,"-13197275","4237404"
"42868","2263","1921",CA,USF,SQF, ,"00000000",,,"9",,,13171.7177734375,,"1","00000015",66606.207166015,53304049.688272,"-13192275","4237404"
"42869","2263","1921",CA,USF,SQF, ,"00000000",,,"9",,,13171.7177734375,,"1","00000015",66606.207166015,53304049.688272,"-13187275","4237404"
"42870","4700","1942",CA,USF,SQF, ,"00000000",,,"9",,,26978.55078125,,"1","00000007",83047.5570051169,109178319.095533,"-13182275","4237404"
"42870","11518","1984",CA,USF,SQF,BODFISH,"00000000",1984/07/07 00:00:00,1984/07/14 00:00:00,"5",,,26708.99609375,"8","1","00000078",69074.5233301131,108087474.769312,"-13182275","4237404"
"42871","4703","1942",CA,USF,SQF, ,"00000000",,,"9",,,25219.2734375,,"1","00000002",42424.5040621837,102058777.974112,"-13177275","4237404"
"42872","4703","1942",CA,USF,SQF, ,"00000000",,,"9",,,25219.2734375,,"1","00000002",42424.5040621837,102058777.974112,"-13172275","4237404"
"42872","16397","2008",CA,USF,SQF,PIUTE,,2008/06/28 00:00:00,2008/07/30 00:00:00,"9",,37026,37346.24609375,"7","1","00000018",112927.477290421,151134903.618492,"-13172275","4237404"
"42872","19276","2016",CA,BLM,CND,ERSKINE,"001415",2016/06/23 00:00:00,2016/06/30 00:00:00,"14",Kern Co. # 1622831,48007,48008.3515625,"2","1",,151614.699965798,194282899.682076,"-13172275","4237404"
"42873","16397","2008",CA,USF,SQF,PIUTE,,2008/06/28 00:00:00,2008/07/30 00:00:00,"9",,37026,37346.24609375,"7","1","00000018",112927.477290421,151134903.618492,"-13167275","4237404"
"42873","19276","2016",CA,BLM,CND,ERSKINE,"001415",2016/06/23 00:00:00,2016/06/30 00:00:00,"14",Kern Co. # 1622831,48007,48008.3515625,"2","1",,151614.699965798,194282899.682076,"-13167275","4237404"
"42874","19276","2016",CA,BLM,CND,ERSKINE,"001415",2016/06/23 00:00:00,2016/06/30 00:00:00,"14",Kern Co. # 1622831,48007,48008.3515625,"2","1",,151614.699965798,194282899.682076,"-13162275","4237404"
"43047","753","1931",CA,USF,LPF, ,"00000000",,,"9",,,17959.123046875,,"1","00000014",53202.084182258,72677992.3929222,"-13452275","4232404"
"43049","753","1931",CA,USF,LPF, ,"00000000",,,"9",,,17959.123046875,,"1","00000014",53202.084182258,72677992.3929222,"-13442275","4232404"
"43054","5457","1954",CA,CDF,SLU,HEILMAN,"00000000",1954/07/30 00:00:00,,"14",,,819.988952636719,,"1","00000034",8605.99284699032,3318377.485924,"-13417275","4232404"
"43058","2524","1968",CA,CDF,SLU,UPTON CANYON,"00000000",1968/07/19 00:00:00,,"14",,,2672.94360351563,,"1","00000193",17221.7650155082,10817018.7657392,"-13397275","4232404"
"43089","9360","1996",CA,CCO,KRN,OIL,"00000000",1996/06/17 00:00:00,,"7",,,1895.96606445313,,"1","00000000",11109.4972991917,7672702.49524984,"-13242275","4232404"
"43089","16995","2011",CA,CCO,KRN,REED,"01127925",2011/09/10 00:00:00,2011/09/11 00:00:00,"1",,5900,5899.568359375,"2","1",,24822.047775884,23874707.0130691,"-13242275","4232404"
"43091","13063","1997",CA,CCO,KRN,CHOCTAW,"00000000",1997/08/19 00:00:00,,"7",,,10521.9697265625,,"1","00000000",51603.7199076269,42580901.1292457,"-13232275","4232404"
"43094","6171","1940",CA,USF,SQF, ,"00000000",,,"9",,,1860.92883300781,,"1","00000014",15715.1340590653,7530912.02859664,"-13217275","4232404"
"43095","10506","1910",CA,USF,SQF, ,"00000000",,,"9",,,2046.37768554688,,"1","00000002",15983.8555867372,8281396.81285968,"-13212275","4232404"
"43096","10506","1910",CA,USF,SQF, ,"00000000",,,"9",,,2046.37768554688,,"1","00000002",15983.8555867372,8281396.81285968,"-13207275","4232404"
"43101","13931","2000",CA,CCO,KRN,KING,"00000000",2000/08/01 00:00:00,,"1",,,5105.89404296875,,"1","00034041",31448.4451802847,20662820.789162,"-13182275","4232404"
"43102","16397","2008",CA,USF,SQF,PIUTE,,2008/06/28 00:00:00,2008/07/30 00:00:00,"9",,37026,37346.24609375,"7","1","00000018",112927.477290421,151134903.618492,"-13177275","4232404"
"43103","16397","2008",CA,USF,SQF,PIUTE,,2008/06/28 00:00:00,2008/07/30 00:00:00,"9",,37026,37346.24609375,"7","1","00000018",112927.477290421,151134903.618492,"-13172275","4232404"
"43103","19276","2016",CA,BLM,CND,ERSKINE,"001415",2016/06/23 00:00:00,2016/06/30 00:00:00,"14",Kern Co. # 1622831,48007,48008.3515625,"2","1",,151614.699965798,194282899.682076,"-13172275","4232404"
"43104","16397","2008",CA,USF,SQF,PIUTE,,2008/06/28 00:00:00,2008/07/30 00:00:00,"9",,37026,37346.24609375,"7","1","00000018",112927.477290421,151134903.618492,"-13167275","4232404"
"43104","19276","2016",CA,BLM,CND,ERSKINE,"001415",2016/06/23 00:00:00,2016/06/30 00:00:00,"14",Kern Co. # 1622831,48007,48008.3515625,"2","1",,151614.699965798,194282899.682076,"-13167275","4232404"
"43105","19276","2016",CA,BLM,CND,ERSKINE,"001415",2016/06/23 00:00:00,2016/06/30 00:00:00,"14",Kern Co. # 1622831,48007,48008.3515625,"2","1",,151614.699965798,194282899.682076,"-13162275","4232404"
"43279","753","1931",CA,USF,LPF, ,"00000000",,,"9",,,17959.123046875,,"1","00000014",53202.084182258,72677992.3929222,"-13447275","4227404"
"43280","753","1931",CA,USF,LPF, ,"00000000",,,"9",,,17959.123046875,,"1","00000014",53202.084182258,72677992.3929222,"-13442275","4227404"
"43282","5058","1921",CA,USF,LPF, ,"00000000",,,"9",,,5930.74072265625,,"1","00000009",35494.3688878921,24000856.3838044,"-13432275","4227404"
"43285","8547","1950",CA,CDF,SLU,PILITAS #3,"00000000",1950/07/05 00:00:00,,"14",,,5696.7041015625,,"1","00000052",25674.3472785278,23053743.1347537,"-13417275","4227404"
"43285","13552","1989",CA,CDF,SLU,CHISPA,"00000000",1989/08/15 00:00:00,,"14",,,9750.3720703125,,"1","00000000",32660.4604254263,39458356.5663091,"-13417275","4227404"
"43286","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13412275","4227404"
"43287","2894","1981",CA,CDF,SLU,HARVESTOR,"00000000",1981/07/22 00:00:00,,"14",,,224.917037963867,,"1","00000000",4641.56758064558,910206.961929646,"-13407275","4227404"
"43287","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13407275","4227404"
"43287","8541","1950",CA,CDF,SLU,PILITAS #1,"00000000",1950/07/03 00:00:00,,"14",,,22844.712890625,,"1","00000048",66017.801788492,92449271.0027369,"-13407275","4227404"
"43288","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13402275","4227404"
"43289","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13397275","4227404"
"43290","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13392275","4227404"
"43299","8513","1988",CA,BLM,BBD,TWISSLMAN,"00000000",1988/06/19 00:00:00,1988/06/20 00:00:00,"1",,1100,3806.06274414063,"8","1","0000D201",17342.1101098675,15402589.3117237,"-13347275","4227404"
"43299","16975","2011",CA,CCO,KRN,ANTELOPE,"1117988",2011/06/19 00:00:00,2011/06/21 00:00:00,"14",BLM inc # 017988,5196,5068.75341796875,"7","1",,26750.079889919,20512518.2045463,"-13347275","4227404"
"43321","12555","1993",CA,CCO,KRN,ROUND MTN.,"00000000",1993/05/10 00:00:00,,"11",,,833.181213378906,,"1","00000000",8168.56382821154,3371764.72485849,"-13237275","4227404"
"43322","12556","1993",CA,CCO,KRN,MEBANE,"00000000",1993/07/28 00:00:00,,"8",,,519.273681640625,,"1","00000000",6765.1592573505,2101425.91475559,"-13232275","4227404"
"43322","13063","1997",CA,CCO,KRN,CHOCTAW,"00000000",1997/08/19 00:00:00,,"7",,,10521.9697265625,,"1","00000000",51603.7199076269,42580901.1292457,"-13232275","4227404"
"43323","14666","1993",CA,BLM,BBD,RANCHERIA,"00000000",1993/06/27 00:00:00,1993/06/27 00:00:00,"7",,400,257.626922607422,"8","1",0000U848,4416.03741073505,1042579.11175813,"-13227275","4227404"
"43324","3132","1970",CA,USF,SQF,POWERHOUSE,"00000000",1970/05/31 00:00:00,1970/06/01 00:00:00,"3",,702,692.02783203125,"8","1","00000008",10169.7698647266,2800537.35051489,"-13222275","4227404"
"43325","6691","1939",CA,USF,SQF, ,"00000000",,,"1",,,281.179504394531,,"1","00000071",6815.3214320596,1137893.0218634,"-13217275","4227404"
"43325","13263","1993",CA,USF,SQF,RICBAR,"00000000",1993/05/12 00:00:00,1993/05/12 00:00:00,"7",,150,445.456756591797,"8","1","00000008",5844.28516281276,1802699.52312708,"-13217275","4227404"
"43326","11160","1994",CA,USF,SQF,LUCAS #4,"00000000",1994/06/27 00:00:00,1994/07/02 00:00:00,"1",,5179,6221.37451171875,"8","1","00000040",34806.5344062387,25177008.940874,"-13212275","4227404"
"43326","12910","1985",CA,USF,SQF,RICH BAR,"00000000",1985/06/28 00:00:00,1985/06/30 00:00:00,"2",,9233,8263.92578125,"8","1","00000021",42574.3483206731,33442919.22397,"-13212275","4227404"
"43329","15303","1988",CA,USF,SQF,HAVILAH,"00000000",1988/08/11 00:00:00,1988/08/14 00:00:00,"3",,1573,1489.36547851563,"8","1","00000157",13329.1229743225,6027248.16799955,"-13197275","4227404"
"43330","4701","1942",CA,USF,SQF, ,"00000000",,,"9",,,812.076782226563,,"1","00000030",7494.29633752538,3286358.15930515,"-13192275","4227404"
"43332","16397","2008",CA,USF,SQF,PIUTE,,2008/06/28 00:00:00,2008/07/30 00:00:00,"9",,37026,37346.24609375,"7","1","00000018",112927.477290421,151134903.618492,"-13182275","4227404"
"43333","16397","2008",CA,USF,SQF,PIUTE,,2008/06/28 00:00:00,2008/07/30 00:00:00,"9",,37026,37346.24609375,"7","1","00000018",112927.477290421,151134903.618492,"-13177275","4227404"
"43334","16397","2008",CA,USF,SQF,PIUTE,,2008/06/28 00:00:00,2008/07/30 00:00:00,"9",,37026,37346.24609375,"7","1","00000018",112927.477290421,151134903.618492,"-13172275","4227404"
"43335","16397","2008",CA,USF,SQF,PIUTE,,2008/06/28 00:00:00,2008/07/30 00:00:00,"9",,37026,37346.24609375,"7","1","00000018",112927.477290421,151134903.618492,"-13167275","4227404"
"43510","13784","1994",CA,CDF,SLU,HWY 41,"00002719",1994/08/14 00:00:00,1994/08/18 00:00:00,"7",,48200,50729.26953125,"8","1","00000364",88018.7586119793,205294069.709454,"-13447275","4222404"
"43511","13784","1994",CA,CDF,SLU,HWY 41,"00002719",1994/08/14 00:00:00,1994/08/18 00:00:00,"7",,48200,50729.26953125,"8","1","00000364",88018.7586119793,205294069.709454,"-13442275","4222404"
"43512","13784","1994",CA,CDF,SLU,HWY 41,"00002719",1994/08/14 00:00:00,1994/08/18 00:00:00,"7",,48200,50729.26953125,"8","1","00000364",88018.7586119793,205294069.709454,"-13437275","4222404"
"43513","5058","1921",CA,USF,LPF, ,"00000000",,,"9",,,5930.74072265625,,"1","00000009",35494.3688878921,24000856.3838044,"-13432275","4222404"
"43513","13784","1994",CA,CDF,SLU,HWY 41,"00002719",1994/08/14 00:00:00,1994/08/18 00:00:00,"7",,48200,50729.26953125,"8","1","00000364",88018.7586119793,205294069.709454,"-13432275","4222404"
"43515","13552","1989",CA,CDF,SLU,CHISPA,"00000000",1989/08/15 00:00:00,,"14",,,9750.3720703125,,"1","00000000",32660.4604254263,39458356.5663091,"-13422275","4222404"
"43516","6437","1970",CA,CDF,SLU,PARKHILL,"00000000",1970/07/05 00:00:00,,"14",,,4350.72802734375,,"1","00000159",22755.976236638,17606771.4963775,"-13417275","4222404"
"43516","9746","1973",CA,CDF,SLU,CALF CANYON,"00000000",1973/07/27 00:00:00,,"14",,,2959.50244140625,,"1","00000185",20679.6926874437,11976681.2238189,"-13417275","4222404"
"43516","9777","2002",CA,CDF,SLU,HIGHWAY 58,"00004041",2002/07/18 00:00:00,2002/07/22 00:00:00,"14",,1380,1285.46606445313,"2","1","00000282",11956.0860692604,5202096.35336886,"-13417275","4222404"
"43517","3924","1948",CA,USF,LPF, ,"00000000",,,"9",,,417.361328125,,"1","00000018",5584.74904421065,1689001.35658287,"-13412275","4222404"
"43517","8543","1950",CA,CDF,SLU,PILITAS #2,"00000000",1950/07/05 00:00:00,,"14",,,2830.09497070313,,"1","00000051",16498.71533498,11452987.9145589,"-13412275","4222404"
"43518","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13407275","4222404"
"43518","8541","1950",CA,CDF,SLU,PILITAS #1,"00000000",1950/07/03 00:00:00,,"14",,,22844.712890625,,"1","00000048",66017.801788492,92449271.0027369,"-13407275","4222404"
"43518","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13407275","4222404"
"43519","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13402275","4222404"
"43519","8541","1950",CA,CDF,SLU,PILITAS #1,"00000000",1950/07/03 00:00:00,,"14",,,22844.712890625,,"1","00000048",66017.801788492,92449271.0027369,"-13402275","4222404"
"43519","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13402275","4222404"
"43520","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13397275","4222404"
"43520","8541","1950",CA,CDF,SLU,PILITAS #1,"00000000",1950/07/03 00:00:00,,"14",,,22844.712890625,,"1","00000048",66017.801788492,92449271.0027369,"-13397275","4222404"
"43520","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13397275","4222404"
"43521","5057","1921",CA,USF,LPF, ,"00000000",,,"9",,,63909.86328125,,"1","00000011",73176.5421928846,258634041.192867,"-13392275","4222404"
"43521","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13392275","4222404"
"43522","10387","1996",CA,USF,LPF,HIGHWAY 58,"00000000",1996/08/15 00:00:00,1996/08/25 00:00:00,"9",,106668,106969.7421875,"8","1","00000059",134856.161026008,432891178.981107,"-13387275","4222404"
"43530","16975","2011",CA,CCO,KRN,ANTELOPE,"1117988",2011/06/19 00:00:00,2011/06/21 00:00:00,"14",BLM inc # 017988,5196,5068.75341796875,"7","1",,26750.079889919,20512518.2045463,"-13347275","4222404"
"43531","12825","1984",CA,CCO,KRN,KERN COUNTY #27,"00000040",1984/08/19 00:00:00,,"14",,,7122.1025390625,,"1","00000169",28374.6930888931,28822126.5461694,"-13342275","4222404"
"43552","13063","1997",CA,CCO,KRN,CHOCTAW,"00000000",1997/08/19 00:00:00,,"7",,,10521.9697265625,,"1","00000000",51603.7199076269,42580901.1292457,"-13237275","4222404"
"43553","13063","1997",CA,CCO,KRN,CHOCTAW,"00000000",1997/08/19 00:00:00,,"7",,,10521.9697265625,,"1","00000000",51603.7199076269,42580901.1292457,"-13232275","4222404"
"43555","16979","2011",CA,CCO,KRN,BRECKENRIDGE COMPLEX,"01127969",2011/09/10 00:00:00,2011/09/17 00:00:00,"1",3 seperate lightning fires burned together,25230,25223.412109375,"7","1",,88702.8655905411,102075530.363938,"-13222275","4222404"
"43556","6596","1974",CA,CCO,KRN,ADELAIDE,"00000000",1974/07/05 00:00:00,,"14",,,4108.21142578125,,"1","00000008",20690.3499874265,16625341.8342923,"-13217275","4222404"
"43556","8201","1996",CA,USF,SQF,CANYON,"00000000",1996/06/04 00:00:00,1996/06/05 00:00:00,"9",,3328,3336.36547851563,"8","1","00000013",22859.0516681327,13501791.765172,"-13217275","4222404"
"43556","15305","1988",CA,USF,SQF, ,"00000000",1988/05/15 00:00:00,1988/05/16 00:00:00,"2",,650,293.755584716797,"8","1","00000017",4900.14213524552,1188786.6201937,"-13217275","4222404"
"43556","16979","2011",CA,CCO,KRN,BRECKENRIDGE COMPLEX,"01127969",2011/09/10 00:00:00,2011/09/17 00:00:00,"1",3 seperate lightning fires burned together,25230,25223.412109375,"7","1",,88702.8655905411,102075530.363938,"-13217275","4222404"
"43557","1343","1928",CA,USF,SQF, ,"00000000",,,"9",,,2825.27587890625,,"1","00000053",16419.3519740342,11433486.2927826,"-13212275","4222404"
"43557","3039","1922",CA,USF,SQF, ,"00000000",,,"9",,,5100.85107421875,,"1","00000005",26881.1993676516,20642412.319436,"-13212275","4222404"
"43557","16979","2011",CA,CCO,KRN,BRECKENRIDGE COMPLEX,"01127969",2011/09/10 00:00:00,2011/09/17 00:00:00,"1",3 seperate lightning fires burned together,25230,25223.412109375,"7","1",,88702.8655905411,102075530.363938,"-13212275","4222404"
"43558","10903","1970",CA,CCO,KRN,RANKIN RANCH,"00000489",1970/09/25 00:00:00,,"9",,,35976.22265625,,"1","00002507",65522.9791696209,145590602.488091,"-13207275","4222404"
"43559","10903","1970",CA,CCO,KRN,RANKIN RANCH,"00000489",1970/09/25 00:00:00,,"9",,,35976.22265625,,"1","00002507",65522.9791696209,145590602.488091,"-13202275","4222404"
"43560","9320","1966",CA,CCO,KRN,BRECKENRIDGE,"00000000",1966/06/15 00:00:00,,"1",,,5322.4375,,"1","00000197",25226.8347010411,21539139.559105,"-13197275","4222404"
"43560","10903","1970",CA,CCO,KRN,RANKIN RANCH,"00000489",1970/09/25 00:00:00,,"9",,,35976.22265625,,"1","00002507",65522.9791696209,145590602.488091,"-13197275","4222404"
"43563","10545","2003",CA,USF,SQF,BASIN,"00000000",2003/07/23 00:00:00,2003/07/28 00:00:00,"9",,1002,940.867004394531,"8","1","00000042",15458.9811491638,3807553.74447258,"-13182275","4222404"
"43742","13784","1994",CA,CDF,SLU,HWY 41,"00002719",1994/08/14 00:00:00,1994/08/18 00:00:00,"7",,48200,50729.26953125,"8","1","00000364",88018.7586119793,205294069.709454,"-13442275","4217404"
"43743","13784","1994",CA,CDF,SLU,HWY 41,"00002719",1994/08/14 00:00:00,1994/08/18 00:00:00,"7",,48200,50729.26953125,"8","1","00000364",88018.7586119793,205294069.709454,"-13437275","4217404"
"43744","6202","1939",CA,USF,LPF, ,"00000000",,,"9",,,6506.2080078125,,"1","00000019",21901.2259261321,26329689.247577,"-13432275","4217404"
"43744","13784","1994",CA,CDF,SLU,HWY 41,"00002719",1994/08/14 00:00:00,1994/08/18 00:00:00,"7",,48200,50729.26953125,"8","1","00000364",88018.7586119793,205294069.709454,"-13432275","4217404"
"43745","5086","1923",CA,USF,LPF, ,"00000000",,,"14",,,103.792907714844,,"1","00000200",2399.75580028272,420035.0044595,"-13427275","4217404"
